Transaction Date,Book Title,ISBN,Customer ID,Quantity,Price (NPR)
2024-08-09,Baal Ramailo Pataka,978-9937-806-45-8,C5617,3,310.0
2018-12-26,Baal Yatra Ko Sundar,978-9937-118-48-5,C3935,3,1208.0
2021-06-01,Sports Psychology,978-9937-749-37-8,C8208,2,405.0
2021-05-12,Arthik Udyog Ko Itihas,978-9937-965-59-5,C1086,5,1580.0
2021-09-26,Chhito Sapana Kahani,978-9937-949-71-1,C6322,5,444.0
2020-02-22,Chitwan,978-9937-571-40-1,C7362,4,1431.0
2023-08-23,Bal Yatra Kahani,978-9937-110-39-2,C9035,4,1466.0
2019-07-17,Sabai Ko Bato,978-9937-193-32-6,C3901,5,805.0
2021-01-11,Paisa Ko Katha,978-9937-907-84-4,C1155,5,330.0
2021-04-26,Chhya Jatra,978-9937-885-74-5,C1715,5,1988.0
2021-02-19,Khusi Ko Sathi,978-9937-277-27-9,C3138,1,952.0
2020-11-03,Baal Kahani Ghar Yatra,978-9937-836-22-4,C2604,4,384.0
2024-02-25,Anand Ra Duniya,978-9937-940-19-5,C8768,4,1142.0
2019-09-26,Maya Ko Safar,978-9937-146-85-6,C9393,1,1225.0
2023-02-17,Chhito Khusi Yatra,978-9937-866-21-6,C6654,2,573.0
2023-04-21,Sathi Ko Sandesh,978-9937-658-12-3,C4855,5,748.0
2022-06-07,Waves and Optics,978-9937-838-92-2,C6317,5,1824.0
2021-12-21,Nepali Udyog Ko Bato,978-9937-482-47-7,C5158,5,1742.0
2024-06-15,Man Ko Duniya,978-9937-117-33-3,C8397,3,1228.0
2023-06-03,Katha Ra Kura,978-9937-652-61-0,C4621,3,564.0
2020-09-09,Nepali Samaj Ra Vikas,978-9937-373-82-6,C7811,3,396.0
2022-11-03,Kahani Ghar,978-9937-398-17-7,C2210,3,417.0
2021-05-31,Nepali Udyog Ra Itihas,978-9937-954-16-9,C7679,5,1316.0
2023-08-15,Chandra Dutta,978-9937-642-42-7,C7321,4,625.0
2018-11-23,Khushi Ko Ghar Yatra,978-9937-385-88-8,C2397,1,1349.0
2022-04-27,Manavadhikar Ra Vikas,978-9937-662-95-4,C5052,5,1290.0
2022-01-17,Quantitative Research Methods,978-9937-588-83-1,C2246,5,897.0
2024-04-27,Yatra Ka Anubhav,978-9937-221-39-0,C7619,5,1594.0
2020-07-15,Chhalphal Ghar Ko Ramailo,978-9937-665-67-2,C5253,5,772.0
2022-10-24,Art History: A Comprehensive Overview,978-9937-456-47-2,C5654,2,1239.0
2019-01-24,Sanskar Ra Itihas,978-9937-291-22-5,C7273,4,851.0
2019-03-28,Nepali Itihas Ko Anubhav,978-9937-615-32-6,C1079,3,529.0
2019-10-09,Jeevan Daan,978-9937-618-41-1,C2339,1,1554.0
2024-01-30,Maya Ko Rukh,978-9937-680-54-8,C1224,4,643.0
2022-05-05,Sadhana,978-9937-530-15-9,C7928,3,344.0
2023-07-06,Khushi Ra Katha,978-9937-681-62-1,C9851,1,1843.0
2022-11-07,Bhuichalo,978-9937-898-88-5,C2581,1,1767.0
2020-07-22,Panchhi Ra Katha,978-9937-788-88-0,C3306,1,867.0
2024-08-27,International Business: Concepts and Applications,978-9937-594-63-0,C8295,2,1298.0
2018-11-15,Ujyalo Sathi,978-9937-354-42-0,C6354,3,425.0
2021-08-28,Bholanath,978-9937-787-47-5,C2753,1,580.0
2021-11-30,Chhito Ghar Sundar,978-9937-479-71-9,C5480,5,1034.0
2024-09-03,Rato Bangala,978-9937-956-35-3,C1311,3,757.0
2019-06-09,Naya Chhaya,978-9937-797-13-5,C6961,1,1627.0
2020-10-13,Kahani Ko Udaan,978-9937-323-11-5,C3401,4,1441.0
2021-05-12,Nepali Udyog,978-9937-677-78-0,C9762,3,1594.0
2019-10-20,Bholi Ko Ghar,978-9937-256-68-9,C5090,5,1769.0
2022-07-31,Digital Marketing,978-9937-902-74-9,C1825,2,692.0
2019-09-09,Maya Ko Ghar,978-9937-952-78-7,C9024,5,1078.0
2018-12-16,Khasi Ko Bato,978-9937-149-16-0,C8069,2,1772.0
2024-04-16,Bhagya Rekha,978-9937-889-64-2,C6432,4,710.0
2018-11-14,Parijat,978-9937-249-34-4,C1066,3,398.0
2022-04-13,Jatra Ko Rukh,978-9937-906-12-3,C8494,2,1973.0
2019-09-17,Maya Ra Ghar,978-9937-975-26-2,C6022,4,462.0
2023-02-13,Gorkha Jatra,978-9937-343-39-7,C3376,3,1254.0
2022-05-03,Jatiya Udyog,978-9937-768-47-9,C8485,2,583.0
2022-10-19,Bato Haru,978-9937-760-27-3,C3929,4,739.0
2023-08-06,Muktak Ko Duniya,978-9937-899-94-7,C1382,2,450.0
2021-10-28,Samajik Vikas,978-9937-481-94-9,C9934,3,1494.0
2022-11-18,Timi Ra Ma,978-9937-469-59-5,C8451,2,1428.0
2021-03-31,Nepali Mantra,978-9937-725-85-7,C6441,2,1467.0
2022-11-12,Principles of Management,978-9937-470-12-8,C8677,3,1369.0
2018-12-06,Sajilo Bal Katha,978-9937-360-18-4,C2924,3,998.0
2022-03-05,Rajniti,978-9937-638-39-6,C9739,4,220.0
2022-12-13,Baal Yatra,978-9937-816-20-7,C8637,5,1236.0
2021-07-15,Summer Love,978-9937-357-63-3,C8278,4,230.0
2022-03-04,Baal Patak,978-9937-594-96-9,C7477,4,865.0
2022-02-28,Ram Ram Ramailo,978-9937-178-51-5,C8382,1,867.0
2022-06-15,Agroecology: Principles and Practices,978-9937-303-96-4,C7068,5,1788.0
2021-10-14,Ghar Bato,978-9937-590-31-2,C9154,4,727.0
2020-05-01,Duniya Ko Dhan,978-9937-677-61-3,C9741,4,1352.0
2024-08-11,Pashupati,978-9937-723-41-7,C7724,3,1224.0
2022-04-11,Suno,978-9937-557-69-4,C5337,1,281.0
2021-12-29,Neuroscience: Basics and Applications,978-9937-783-88-2,C2317,4,644.0
2021-03-12,Yatra Suru,978-9937-492-39-9,C4307,3,1207.0
2019-04-20,Pani Ko Ramailo,978-9937-109-72-3,C8829,5,1154.0
2019-06-12,Vishweshwar,978-9937-635-63-8,C9303,3,1622.0
2021-11-20,Introduction to Performing Arts,978-9937-773-22-6,C3227,1,398.0
2020-03-29,Yatra Yatra,978-9937-483-76-7,C4024,1,462.0
2020-02-20,Mathematics for Management,978-9937-384-92-9,C9446,1,601.0
2019-06-22,Game Design Principles,978-9937-835-87-0,C8431,2,1798.0
2023-03-11,Jatiya Bhasha Ko Mahatv,978-9937-793-27-8,C2741,1,438.0
2018-12-09,Sapana,978-9937-740-69-1,C9246,2,823.0
2021-03-06,Ramailo Chhalphal,978-9937-977-13-8,C2998,5,1386.0
2018-12-15,Digital Literacy,978-9937-993-66-0,C7101,5,1388.0
2019-05-09,Teaching Methods and Strategies,978-9937-913-89-1,C9953,2,1812.0
2024-02-15,Yatra Ra Bato,978-9937-137-71-7,C5667,5,1084.0
2024-01-07,Yatra Ko Udaan,978-9937-761-70-1,C7271,5,1283.0
2020-12-28,Jatra Ma Sangharsha,978-9937-777-69-1,C1260,5,693.0
2019-03-15,Maya Ra Sathi,978-9937-647-42-3,C9528,4,898.0
2023-08-22,Jatra ma Bhangra,978-9937-706-29-7,C6044,3,347.0
2019-02-14,Shiksha Ra Samasya,978-9937-825-37-0,C4769,1,1030.0
2020-02-07,Maya Ko Shabdaharu,978-9937-854-95-1,C3225,4,844.0
2019-01-25,Yatra Ko Mukhya,978-9937-203-29-0,C9386,3,1936.0
2021-03-08,Man Ko Duniya,978-9937-117-33-3,C7003,5,1828.0
2019-04-01,Dharma,978-9937-908-39-2,C8350,4,591.0
2024-08-02,Nepal ko Yatra,978-9937-522-32-0,C8312,2,915.0
2020-07-22,Introduction to Law,978-9937-843-72-3,C9137,1,636.0
2023-09-30,Bal Yatra Ko Kahani,978-9937-449-75-8,C7602,3,369.0
2019-03-07,Sustainable Development Goals,978-9937-327-48-6,C6920,2,1825.0
2023-11-18,Software Development Lifecycle,978-9937-998-59-4,C5336,2,1566.0
2019-10-04,Arthik Nyaya,978-9937-521-27-4,C6531,3,672.0
2021-06-06,Children's Literature: An Overview,978-9937-938-45-7,C9195,1,391.0
2020-04-03,Ramailo Sundar Ghar Kahani,978-9937-851-85-6,C9095,2,649.0
2018-11-23,Naya Chhaya,978-9937-797-13-5,C2995,2,512.0
2019-03-18,Geography of Nepal,978-9937-738-51-5,C6950,2,1018.0
2020-02-10,Shyam Sundar,978-9937-491-50-7,C5560,5,1635.0
2021-09-11,Ma Katha,978-9937-136-42-7,C8299,1,1553.0
2022-11-10,Nepal Ko Khusi,978-9937-723-11-6,C2694,1,1454.0
2019-04-16,Yatra Ko Katha,978-9937-461-95-2,C9522,4,1730.0
2023-05-02,Shreeram,978-9937-957-59-4,C5718,3,1966.0
2020-10-04,Bhuichalo,978-9937-898-88-5,C8321,5,1572.0
2024-10-06,Yatra Ra Katha,978-9937-369-34-2,C7579,5,907.0
2019-09-02,Ek Paila Ramailo,978-9937-905-29-1,C5902,4,1052.0
2023-05-30,Samaya,978-9937-991-77-7,C8318,1,215.0
2022-01-11,Shukrabar,978-9937-455-23-2,C2383,4,1918.0
2020-10-23,Macroeconomics,978-9937-715-14-7,C5957,3,1094.0
2019-03-23,Arthik Adhikar Ra Bato,978-9937-550-56-0,C7148,2,1754.0
2019-07-10,Samajik Itihas,978-9937-946-64-9,C4233,2,1227.0
2022-07-01,Dharma Ko Patra,978-9937-494-89-7,C8749,3,1006.0
2024-02-26,Baal Ghar Ko Katha,978-9937-295-75-3,C2448,1,829.0
2019-10-18,International Relations: Concepts and Theories,978-9937-748-23-8,C6223,4,809.0
2024-07-26,Nepal Ko Vikas Ko Katha,978-9937-868-87-3,C8008,2,695.0
2021-08-30,Manavadhikar Ko Itihas Ra Bato,978-9937-178-83-3,C1666,1,1037.0
2022-01-05,Yatra Ra Bato,978-9937-137-71-7,C4545,2,1155.0
2023-06-07,Desh Ko Ayojan,978-9937-430-87-9,C3666,5,642.0
2021-02-28,Marketing Management,978-9937-126-66-1,C7059,2,1645.0
2022-07-15,Ramailo Ghar Ko Ramailo,978-9937-355-62-4,C2456,2,248.0
2024-10-03,Chhito Safar,978-9937-955-39-5,C5326,5,1116.0
2021-08-14,Khushi Ko Ramailo Kahani,978-9937-489-88-7,C8237,3,1970.0
2022-08-26,Sathi Haru,978-9937-188-92-1,C4461,1,1298.0
2019-06-15,Fundamentals of Logic,978-9937-397-76-5,C2541,2,1433.0
2024-02-24,Samajik Itihas,978-9937-946-64-9,C6273,2,1002.0
2022-05-12,Investment Analysis and Portfolio Management,978-9937-216-29-2,C4969,5,1433.0
2019-05-22,Aasha Ko Maya,978-9937-441-72-8,C1327,1,438.0
2022-08-08,Nepal Ko Udyog Ko Ramailo,978-9937-518-95-6,C8459,3,333.0
2024-05-27,Bal Ramailo Pustak,978-9937-236-99-5,C4331,4,1622.0
2023-04-18,Sandesh,978-9937-182-34-6,C8177,5,1365.0
2024-10-23,Nepali Prashasan Ko Bato,978-9937-345-47-2,C1055,2,389.0
2019-06-05,Samay Ko Samasya,978-9937-970-99-2,C5247,5,1662.0
2024-09-02,Chhito Yatra,978-9937-834-39-8,C4760,1,254.0
2022-06-13,Man Ko Samaya,978-9937-218-83-9,C6007,3,988.0
2023-03-03,Naya Aasha,978-9937-263-29-9,C9504,2,1241.0
2024-04-06,Bhul Ko Ramailo,978-9937-104-88-1,C4542,1,1394.0
2019-08-21,Yatra Ki Aasha,978-9937-528-85-8,C3694,5,1330.0
2024-07-09,Macroeconomics: Theory and Applications,978-9937-714-22-6,C7112,2,1713.0
2022-11-18,Naya Safar,978-9937-555-87-0,C7969,1,443.0
2020-10-16,Disaster Management in Nepal,978-9937-418-94-1,C4421,1,1947.0
2022-08-03,Shiksha Ko Ghar,978-9937-492-67-7,C6415,1,570.0
2020-04-28,Naya Sangharsha,978-9937-613-25-5,C8547,5,981.0
2024-03-02,Chhalphal Yatra Ghar,978-9937-645-28-6,C1622,3,1598.0
2021-08-12,Understanding Cultural Diversity,978-9937-276-97-6,C8254,5,1506.0
2020-05-08,Inorganic Chemistry: Principles and Practices,978-9937-943-78-2,C9368,1,1408.0
2021-11-19,Bhimsen Thapa,978-9937-563-26-0,C6927,3,1994.0
2021-01-28,Ramailo Yatra Kahani,978-9937-206-74-6,C7043,4,595.0
2021-01-02,Samajik Itihas,978-9937-946-64-9,C6477,5,1372.0
2021-01-22,Principles of Marketing,978-9937-941-14-2,C6866,1,1049.0
2021-12-02,Bhai Ko Ghar,978-9937-329-41-2,C9287,5,871.0
2022-08-06,Introduction to Agile Project Management,978-9937-435-15-5,C8640,4,1556.0
2019-12-01,Khushi Ko Ramailo Pataka,978-9937-690-71-8,C9098,4,955.0
2019-05-11,Basanta,978-9937-437-28-0,C2948,2,651.0
2022-08-14,Chhalfal,978-9937-800-55-9,C3159,1,894.0
2019-03-19,Nepal Ko Chitwan,978-9937-503-65-4,C1923,4,1922.0
2021-02-27,Chhalphal Yatra Ghar,978-9937-645-28-6,C6669,2,1098.0
2018-12-01,Yugal Gurung,978-9937-979-11-1,C9037,4,264.0
2019-03-02,Arthik Vikas Ra Samaj,978-9937-675-33-7,C5572,5,1327.0
2023-08-21,Hawa Mahal,978-9937-827-23-4,C9156,5,833.0
2024-07-31,Katha Haru,978-9937-178-94-8,C3502,4,811.0
2020-04-03,Nepali Ghar,978-9937-751-49-2,C3556,3,917.0
2021-09-05,Sathi Ko Aastha,978-9937-966-28-5,C7043,4,954.0
2024-04-04,Introduction to Software Testing,978-9937-918-76-5,C7906,5,1732.0
2022-08-30,Bal Kahani Sundar,978-9937-486-39-6,C7811,2,566.0
2019-04-27,Khushi Ko Jeevan,978-9937-879-72-9,C1035,4,1314.0
2024-06-14,Shree 5 Ambareesh,978-9937-792-38-5,C6800,4,1050.0
2018-11-06,Nepali Udyog Ko Itihas Ra Katha,978-9937-684-65-4,C8949,4,1265.0
2019-02-26,Nepal ko Khushi,978-9937-387-80-2,C2736,5,211.0
2024-11-02,Suno Hami Haru,978-9937-914-96-4,C3384,3,1242.0
2021-05-27,Samajik Itihas,978-9937-946-64-9,C3784,4,1062.0
2020-06-30,Ramailo Ghar Ko Yatra,978-9937-246-91-3,C9648,3,1368.0
2020-09-09,Chhalfal,978-9937-800-55-9,C3747,2,1432.0
2021-06-05,Mathematics for Economics,978-9937-251-23-7,C7346,5,1583.0
2020-06-15,Contemporary Nepali Society,978-9937-670-35-8,C8162,5,599.0
2022-08-23,Bholi Ka Ghar,978-9937-724-73-6,C3977,3,700.0
2021-12-07,Kaun,978-9937-553-75-0,C2241,2,1820.0
2019-03-16,Manas Ko Ghar,978-9937-488-15-9,C2286,5,704.0
2020-10-28,Scrum and Lean Methodologies,978-9937-445-49-9,C5943,4,1917.0
2022-04-14,Arthik Adhikar Ra Bato,978-9937-550-56-0,C4956,5,1482.0
2023-11-30,Bal Ghar Ko Sundar,978-9937-260-47-8,C6050,3,368.0
2019-01-27,Arthik Sewa Ra Samasya,978-9937-374-86-5,C1296,5,1126.0
2020-03-15,Jatra Ko Samaya,978-9937-756-25-7,C7106,2,1885.0
2019-09-26,Ujjwal,978-9937-432-57-8,C1673,5,210.0
2023-02-08,Chhalphal Ko Yatra Sundar,978-9937-569-88-4,C9919,1,1356.0
2022-08-13,Community-Based Resource Management,978-9937-563-85-4,C7123,1,1432.0
2019-10-29,Sukha Dukha,978-9937-619-39-8,C2262,5,291.0
2023-03-01,Manavadhikar Ko Samasya,978-9937-690-31-6,C3196,1,653.0
2024-07-19,Ranga,978-9937-688-19-3,C4021,3,995.0
2021-09-26,Dharma Ko Kahani,978-9937-838-22-7,C6798,4,906.0
2020-08-08,Sathi Ra Anand,978-9937-316-67-5,C1283,1,1623.0
2021-12-03,Himalaya Ka Katha,978-9937-326-98-0,C6251,4,1527.0
2020-07-08,Ghar Ko Sahar,978-9937-760-84-8,C3336,1,1591.0
2024-01-15,Understanding Cultural Diversity,978-9937-276-97-6,C4104,5,1198.0
2022-02-10,Women and Gender Studies,978-9937-625-99-1,C4141,2,349.0
2024-05-13,Ujjwal,978-9937-432-57-8,C7651,5,682.0
2019-08-21,Nepali Samasya Ko Katha,978-9937-551-67-8,C3523,2,1812.0
2021-03-18,Mero Ghar,978-9937-483-17-7,C3097,2,1056.0
2024-08-04,Bhim,978-9937-904-80-4,C3623,4,621.0
2021-12-03,Nepali Udyog Ko Samasya,978-9937-637-20-6,C1831,2,1242.0
2020-08-04,Manavadhikar Ko Mahatv,978-9937-597-14-5,C6930,4,895.0
2018-11-07,Chhito Yatra,978-9937-834-39-8,C6679,3,951.0
2023-09-06,Prashasan Ra Manavadhikar,978-9937-709-46-7,C8574,4,284.0
2023-07-11,Bal Ramailo Patak,978-9937-769-45-1,C9034,5,203.0
2023-06-28,Janakpur Dham,978-9937-269-26-6,C5989,2,1375.0
2024-02-29,Bhanu,978-9937-224-29-3,C5047,4,1121.0
2024-10-16,Chhalphal Yatra Ramailo,978-9937-376-59-4,C3181,2,786.0
2019-11-18,Nepal Ko Adhikar Ra Bato,978-9937-700-97-8,C5417,2,1226.0
2021-12-26,Dai Ko Bhavishya,978-9937-278-79-0,C9943,2,1440.0
2021-04-29,Khadka,978-9937-970-24-3,C1254,1,1047.0
2020-05-01,Secondary Education in Nepal,978-9937-545-60-6,C8885,2,335.0
2024-03-29,Chhito Ujyalo,978-9937-907-85-2,C2576,4,1312.0
2023-09-24,Ethics in Business,978-9937-653-93-9,C1341,2,1360.0
2019-05-31,Bal Ramailo Patak,978-9937-769-45-1,C3379,2,1999.0
2018-11-07,Ethics in Business,978-9937-653-93-9,C4219,1,646.0
2020-03-20,Nepal Ko Udyog,978-9937-368-40-7,C6535,5,1783.0
2019-12-27,Prashant Ko Katha,978-9937-875-80-6,C3248,3,1183.0
2022-02-26,Mathematical Logic and Reasoning,978-9937-957-97-4,C5656,1,768.0
2024-09-10,Man Ko Sathi,978-9937-443-33-9,C5676,5,403.0
2022-03-25,Madhav Ko Bato,978-9937-150-22-3,C2288,5,336.0
2021-09-08,Manas Haru,978-9937-142-57-9,C2295,1,1179.0
2021-12-09,Sports Science and Coaching,978-9937-688-14-3,C8804,5,1632.0
2020-06-14,Women Empowerment in Nepal,978-9937-772-65-8,C9719,3,708.0
2021-09-22,Nepal Ko Prakash,978-9937-922-20-9,C8501,2,1742.0
2024-04-22,Sathi Ko Pasa,978-9937-333-17-6,C7144,3,1954.0
2022-11-25,Arthik Vikas Ra Samaj,978-9937-675-33-7,C8988,5,1584.0
2022-06-05,Introduction to Interior Design,978-9937-814-22-2,C7882,2,1386.0
2022-10-29,Jatiya Sangharsha Ko Ramailo,978-9937-395-90-8,C6828,3,601.0
2021-01-17,Baal Yatra,978-9937-816-20-7,C3821,3,1098.0
2020-04-15,Katha Haru Ko Udaan,978-9937-108-38-3,C1557,5,739.0
2023-05-23,Introduction to Music Education,978-9937-408-48-9,C6475,3,239.0
2021-05-01,Chhalphal Ko Yatra,978-9937-901-29-8,C2264,3,462.0
2019-02-26,Yug Ko Dhan,978-9937-120-89-8,C7043,3,700.0
2020-07-03,Dhoondh,978-9937-484-50-6,C3051,5,1345.0
2019-12-24,Shree Krishna,978-9937-506-20-3,C8129,3,350.0
2023-09-06,Sustainable Agriculture,978-9937-137-22-1,C7977,1,426.0
2024-01-02,Fundamentals of Midwifery,978-9937-674-15-3,C6371,1,983.0
2021-05-03,Arthik Samasya,978-9937-690-15-9,C5119,2,996.0
2019-02-12,Man Ko Geet,978-9937-466-47-2,C4225,3,973.0
2022-11-07,Nepal Ko Bato Ra Itihas,978-9937-622-27-1,C8464,2,806.0
2019-06-15,Prakriti Ra Itihas,978-9937-434-45-1,C6307,3,919.0
2024-04-17,Anand,978-9937-982-90-9,C2301,2,1881.0
2023-10-13,Baal Sundar Kahani,978-9937-504-35-8,C6293,3,1450.0
2023-06-09,Introduction to Human Rights,978-9937-904-76-0,C1233,1,1947.0
2020-06-01,Management Information Systems,978-9937-428-92-0,C9414,3,508.0
2021-12-01,Suno Hami Haru,978-9937-914-96-4,C2176,1,839.0
2021-03-29,Chha Bhat,978-9937-406-10-2,C6318,4,1907.0
2022-03-28,Wildlife Conservation,978-9937-222-41-1,C6702,3,739.0
2020-05-09,Introduction to Development Studies,978-9937-566-63-4,C5785,3,530.0
2019-04-28,Microeconomics: Principles and Practices,978-9937-148-52-9,C8538,1,1835.0
2024-06-21,Jatra Ma Bhet,978-9937-697-42-2,C5524,5,404.0
2020-08-19,Pratiksha,978-9937-120-92-1,C7761,1,853.0
2019-11-11,Jatra Ma Bhet,978-9937-697-42-2,C4095,1,723.0
2019-05-05,Khushi Ko Jeevan,978-9937-879-72-9,C1525,4,1939.0
2022-08-24,Manavadhikar Ko Udyog,978-9937-635-12-5,C1175,4,1402.0
2020-03-27,Samudayik Itihas,978-9937-938-27-4,C6383,5,671.0
2019-04-15,Bal Bhat Bhateni,978-9937-533-90-5,C7013,5,1369.0
2024-08-29,Ghar Ko Chhito,978-9937-893-64-6,C4349,1,1850.0
2021-02-02,Nepal Ko Manavadhikar,978-9937-957-91-8,C1514,1,1831.0
2019-08-07,Saathi,978-9937-752-19-9,C5092,4,757.0
2024-04-09,Buddha ko Sathi,978-9937-865-49-2,C3753,3,1181.0
2024-03-26,Maanav,978-9937-497-94-0,C8496,2,1108.0
2023-11-12,Project Management,978-9937-929-90-7,C7581,1,1593.0
2020-04-18,Sakha,978-9937-271-79-4,C9358,5,1190.0
2019-01-04,Maya,978-9937-864-36-2,C6117,4,1930.0
2019-08-31,Chandra Sekhar,978-9937-703-15-3,C6041,4,1823.0
2021-03-31,Bal Sundarta,978-9937-113-19-9,C5895,2,896.0
2023-05-25,Maya Ko Phool,978-9937-430-71-4,C9689,5,1308.0
2019-02-12,Katha Nanda,978-9937-781-42-7,C4226,2,415.0
2022-03-21,Philosophy of Art,978-9937-105-78-8,C1862,1,297.0
2021-07-02,Samajik Sewa,978-9937-418-21-2,C1398,3,1381.0
2019-05-17,Ghar Ko Katha,978-9937-458-93-3,C5007,1,443.0
2021-12-04,Prashasan Ko Itihas Ra Bato,978-9937-190-58-8,C4483,4,1115.0
2020-12-11,Baal Ghar Ko Ramailo Yatra,978-9937-690-65-0,C3860,2,579.0
2021-05-02,Introduction to Horticulture,978-9937-576-63-2,C4260,5,651.0
2019-02-04,Kheti Ko Katha,978-9937-219-80-4,C3499,1,605.0
2019-03-03,Ghar Ko Samaya,978-9937-805-39-2,C3444,1,750.0
2021-11-22,Nepal Ko Bato Ra Itihas,978-9937-622-27-1,C1458,3,1730.0
2022-11-29,Classroom Management Techniques,978-9937-423-50-9,C8244,5,986.0
2020-01-08,Yatra Ko Chha,978-9937-522-53-9,C3446,4,1164.0
2024-05-14,Sampurna,978-9937-575-35-7,C7526,2,1351.0
2019-02-17,Samudayik Adhyan,978-9937-483-82-4,C7633,3,1750.0
2019-03-19,Photography: Principles and Practice,978-9937-587-96-6,C9045,4,684.0
2018-12-07,Naya Din,978-9937-222-44-8,C9629,5,1794.0
2022-07-14,Globalization and Its Impact,978-9937-623-47-4,C7671,2,1032.0
2023-04-18,Jatra Ka Hunkar,978-9937-645-21-0,C2437,4,592.0
2021-02-12,Research Methodology,978-9937-452-11-5,C3625,2,670.0
2022-01-07,Ek Chhaina,978-9937-703-37-7,C8066,3,1178.0
2022-02-10,Landscape Architecture: Theory and Practice,978-9937-793-14-1,C2141,2,1743.0
2020-08-08,Khushi Ko Yatra Sundar,978-9937-932-11-9,C8705,2,1077.0
2021-12-10,Jatiya Sangharsha Ko Itihas,978-9937-448-90-6,C8382,3,681.0
2022-09-14,Veterinary Science: Principles and Applications,978-9937-226-42-3,C1542,3,1012.0
2019-01-24,Khushi Ko Vishwa,978-9937-240-44-2,C3770,3,1536.0
2022-12-06,Nepali Sangraha,978-9937-360-75-6,C9203,1,1999.0
2020-01-12,Shiksha Ko Mahatv,978-9937-213-87-2,C3525,2,1393.0
2024-08-16,Sabai Ko Adhikar Ra Bato,978-9937-248-31-8,C6125,4,788.0
2021-02-20,Comparative Politics: A Global Perspective,978-9937-317-30-0,C8242,1,754.0
2019-12-23,Nepali Sangharsha,978-9937-132-70-3,C3830,1,652.0
2020-07-06,Nepal Ko Sanskriti,978-9937-328-41-5,C5869,3,1156.0
2022-08-10,Ghar Ko Udaan,978-9937-768-94-9,C3909,4,1809.0
2023-12-04,Ghar Ko Dhan,978-9937-479-34-1,C1963,2,1068.0
2021-11-22,Ramailo Sundar Ghar Kahani,978-9937-851-85-6,C9767,1,1431.0
2024-08-16,Research Methodology,978-9937-452-11-5,C4476,4,1986.0
2024-05-23,Sathi Ko Aastha,978-9937-966-28-5,C5653,4,1109.0
2021-03-31,Manavadhikar Ko Udyog,978-9937-635-12-5,C9188,3,1048.0
2020-12-27,Yatra Ra Duniya,978-9937-133-64-0,C9996,2,1420.0
2021-09-27,Man Ko Vishwa,978-9937-592-15-6,C9964,1,1978.0
2019-10-05,Ghar Ko Anand,978-9937-197-26-9,C6436,1,788.0
2021-12-13,Nirasha,978-9937-419-23-1,C8126,1,1725.0
2022-09-23,Bujhi Ko Kahani,978-9937-966-25-9,C9070,4,1423.0
2021-11-18,Nepal Ko Ramailo Ko Itihas,978-9937-892-56-7,C9338,1,1992.0
2021-12-28,Samajik Vikas,978-9937-481-94-9,C3245,5,934.0
2022-10-22,Ek Ghanta,978-9937-371-80-2,C2886,5,1886.0
2024-10-25,Microprocessor Design: Theory and Applications,978-9937-516-38-6,C1720,4,300.0
2022-10-03,Sanjay Ko Katha,978-9937-580-31-0,C8376,2,1226.0
2023-05-02,Khasi Ko Bato,978-9937-149-16-0,C1979,1,1462.0
2020-01-30,Yatra Yatra,978-9937-483-76-7,C4008,5,1643.0
2019-01-03,Khushi Ko Sundar Yatra,978-9937-151-99-3,C6014,2,1311.0
2021-03-25,Samudayik Sewa,978-9937-210-89-5,C1620,4,1933.0
2023-04-03,Ghar Ko Kahani,978-9937-363-83-2,C8988,4,1183.0
2020-08-19,Psychology: An Introduction,978-9937-990-48-1,C8010,2,287.0
2022-02-08,Microprocessor Design: Theory and Applications,978-9937-516-38-6,C9967,2,1964.0
2022-04-21,Indigenous Rights and Issues,978-9937-794-76-1,C9560,5,450.0
2019-03-28,Shree Tashi,978-9937-916-88-3,C4402,4,728.0
2020-02-24,Nepal ko Khushi,978-9937-387-80-2,C7867,3,1128.0
2020-01-10,Development Economics,978-9937-460-61-5,C1001,5,872.0
2021-02-18,Satyabadi,978-9937-896-63-4,C8166,2,1900.0
2022-07-15,Bal Ghar Ko Ramailo,978-9937-978-58-2,C2139,2,1503.0
2022-06-03,Prakriti Ra Udyog,978-9937-522-96-3,C4351,2,1964.0
2020-06-03,Public Administration in Nepal,978-9937-926-81-2,C3498,5,301.0
2019-03-22,Sanjha Ko Dhamaka,978-9937-107-28-0,C2004,4,1148.0
2024-09-30,Yoga and Mindfulness Practices,978-9937-227-78-2,C5304,1,206.0
2023-03-09,Adhyan Ko Mahatv,978-9937-602-24-2,C5227,1,1703.0
2021-01-04,Ramailo Yatra Sundar,978-9937-809-86-2,C5053,2,1882.0
2020-09-03,Samaya Ko Bato,978-9937-959-25-8,C3438,2,1141.0
2023-05-25,Sathi Haru Ko Katha,978-9937-818-72-3,C3964,2,1125.0
2019-04-02,Maya Ra Sathi,978-9937-647-42-3,C4148,2,449.0
2021-12-30,Sakha,978-9937-271-79-4,C1167,4,1102.0
2023-04-16,Assessment and Evaluation in Education,978-9937-161-48-6,C8680,4,561.0
2022-10-01,Adhyan Ko Katha,978-9937-749-11-2,C9404,4,671.0
2020-03-17,Introduction to Cloud Computing,978-9937-321-46-5,C7852,4,1634.0
2019-06-08,Recreational Therapy,978-9937-937-67-2,C4758,4,666.0
